site,date,IGBP,year,year2,ydn,lat,dn,Rs,TA,TS,SWC,VPD,Prcp,GPP_NT,GPP_DT,GPP,Tscalar,GPP_t1,GPP_t2,GPP_t3,group,t,EVI,EVI2,NDVI,LSWI,LSWI_max,Wscalar,w,QC_flag,EVI.AG,EVI.Beck,EVI.Elmore,EVI.Zhang,EVI.whit,GPP_sim,GPP_vpm,LC,APAR,epsilon_eco,epsilon_chl
AT-Neu,2004-10-23,GRA,2004,2004,222,47.11667,38,75.736125,10.183375,10.987375,44.929625,3.8465,3.0195,3.99174375,4.08920125,4.0404725,0.576584844670738,4.8551675,3.71063,3.82653,2,2004-10-23,0.380612945033163,0.378105119660709,0.737717029922423,0.276526458616011,0.368532206969377,0.932770490979446,1,good,0.410726177999571,0.415365691018908,0.419971003669813,0.400164903057683,0.417349713209271,1.26032870576405,1.728,Grassland,17.7797531521865,0.118554095258739,0.337986104653093
AT-Neu,2004-10-23,GRA,2004,2004,222,47.11667,38,75.736125,10.183375,10.987375,44.929625,3.8465,3.0195,3.99174375,4.08920125,4.0404725,0.576584844670738,4.8551675,3.71063,3.82653,3,2004-10-23,0.380612945033163,0.378105119660709,0.737717029922423,0.276526458616011,0.368532206969377,0.932770490979446,1,good,0.410726177999571,0.415365691018908,0.419971003669813,0.400164903057683,0.417349713209271,1.26032870576405,1.728,Grassland,17.7797531521865,0.118554095258739,0.337986104653093
AT-Neu,2004-10-23,GRA,2004,2004,222,47.11667,38,75.736125,10.183375,10.987375,44.929625,3.8465,3.0195,3.99174375,4.08920125,4.0404725,0.576584844670738,4.8551675,3.71063,3.82653,4,2004-10-23,0.466113181972213,0.466910616573205,0.702681992337165,0.23375902276513,0.360745876165432,0.906678494769245,1,good,0.457609244062889,0.465131212474513,0.456912171210912,0.465116129334047,0.43007483649032,1.27419721435314,1.728,Grassland,18.3218633863793,0.118554095258739,0.259054524330647
AT-Neu,2004-10-23,GRA,2004,2004,222,47.11667,38,75.736125,10.183375,10.987375,44.929625,3.8465,3.0195,3.99174375,4.08920125,4.0404725,0.576584844670738,4.8551675,3.71063,3.82653,5,2004-10-23,0.466113181972213,0.466910616573205,0.702681992337165,0.23375902276513,0.380527997309568,0.893686346940832,1,good,0.480008199799818,0.4810834703903,0.485675336625066,0.481001235328452,0.462788648059528,1.38041519724652,1.728,Grassland,19.7155231301348,0.118554095258739,0.259054524330647
AT-Neu,2004-10-23,GRA,2004,2004,222,47.11667,38,75.736125,10.183375,10.987375,44.929625,3.8465,3.0195,3.99174375,4.08920125,4.0404725,0.576584844670738,4.8551675,3.71063,3.82653,6,2004-10-23,0.444963263063929,0.441020335937713,0.677115987460815,0.213381213381213,0.369637486148488,0.885914138341323,1,good,0.415859312023516,0.41944172304265,0.420464655758834,0.416834014645193,0.400362963002696,1.13294527383667,1.728,Grassland,17.0560909188802,0.118554095258739,0.27493732336772
AT-Neu,2004-10-23,GRA,2004,2004,222,47.11667,38,75.736125,10.183375,10.987375,44.929625,3.8465,3.0195,3.99174375,4.08920125,4.0404725,0.576584844670738,4.8551675,3.71063,3.82653,7,2004-10-23,0.507377598926895,0.500767866126513,0.712,0.245463882232112,0.399886557005105,0.889689150881367,1,good,0.497794629386805,0.505939727650458,0.505063399203722,0.505275488450105,0.470068101642206,1.40181552842459,1.728,Grassland,20.0256392837738,0.118554095258739,0.232814166652328
AT-Neu,2004-10-23,GRA,2004,2004,222,47.11667,38,75.736125,10.183375,10.987375,44.929625,3.8465,3.0195,3.99174375,4.08920125,4.0404725,0.576584844670738,4.8551675,3.71063,3.82653,8,2004-10-23,0.507377598926895,0.500767866126513,0.712,0.245463882232112,0.414059753954306,0.880771748682665,1,good,0.461576107424632,0.474904978950454,0.49132374925559,0.474902718926452,0.428716522147621,1.23269555182961,1.728,Grassland,18.2639970624023,0.118554095258739,0.232814166652328
AT-Neu,2004-10-23,GRA,2004,2004,222,47.11667,38,75.736125,10.183375,10.987375,44.929625,3.8465,3.0195,3.99174375,4.08920125,4.0404725,0.576584844670738,4.8551675,3.71063,3.82653,9,2004-10-23,0.312690231727609,0.307869963399236,0.729294841457643,0.198818897637795,0.421750663129974,0.843199112704196,1,good,0.335909727572552,0.318746680084506,0.324678838069135,0.318780527646315,0.330023698257967,0.825797648796717,1.728,Grassland,14.059527786128,0.118554095258739,0.445922106702374
AT-Neu,2004-10-31,GRA,2004,2004,223,47.11667,39,38.293125,8.224875,10.731125,48.010375,1.776625,4.1785,2.21062625,2.55314,2.381883125,0.481343441810923,4.0404725,4.8551675,3.71063,1,2004-11-04,0.127860281860888,0.127860281860888,0.154639175257732,0.0928310069115056,0.341145139813582,0.814849172151053,0.2,cloud,0.361444883272434,0.355622388422906,0.359431299243926,0.355841703986737,0.36911670977824,0.394092688210412,0.608,Grassland,7.95073067275886,0.138225167340381,3.96909602079596
AT-Neu,2004-10-31,GRA,2004,2004,223,47.11667,39,38.293125,8.224875,10.731125,48.010375,1.776625,4.1785,2.21062625,2.55314,2.381883125,0.481343441810923,4.0404725,4.8551675,3.71063,2,2004-11-04,0.0854770793156526,0.0854770793156526,0.0999353587588881,0.081479598322105,0.368532206969377,0.790247823773946,0.2,cloud,0.380516913213198,0.384025296365513,0.390996745201023,0.376827587825007,0.402016644015451,0.428918392906791,0.608,Grassland,8.65939140076734,0.138225167340381,-7.61418011402389
AT-Neu,2004-10-31,GRA,2004,2004,223,47.11667,39,38.293125,8.224875,10.731125,48.010375,1.776625,4.1785,2.21062625,2.55314,2.381883125,0.481343441810923,4.0404725,4.8551675,3.71063,3,2004-11-04,0.0854770793156526,0.0854770793156526,0.0999353587588881,0.081479598322105,0.368532206969377,0.790247823773946,0.2,cloud,0.380516913213198,0.384025296365513,0.390996745201023,0.376827587825007,0.402016644015451,0.428918392906791,0.608,Grassland,8.65939140076734,0.138225167340381,-7.61418011402389
AT-Neu,2004-10-31,GRA,2004,2004,223,47.11667,39,38.293125,8.224875,10.731125,48.010375,1.776625,4.1785,2.21062625,2.55314,2.381883125,0.481343441810923,4.0404725,4.8551675,3.71063,4,2004-11-02,0.0143165831242842,0.0143165831242842,0.0126078301260783,0.224265613428783,0.360745876165432,0.899701872974807,0.2,cloud,0.437428672764188,0.444136601766612,0.454364633586881,0.444119715471521,0.418806530990309,0.515473470158755,0.608,Grassland,9.0210435986409,0.138225167340381,-1.29056634182436
AT-Neu,2004-10-31,GRA,2004,2004,223,47.11667,39,38.293125,8.224875,10.731125,48.010375,1.776625,4.1785,2.21062625,2.55314,2.381883125,0.481343441810923,4.0404725,4.8551675,3.71063,5,2004-11-04,0.127860281860888,0.127860281860888,0.154639175257732,0.0928310069115056,0.380527997309568,0.791603653849297,0.2,cloud,0.432465214579787,0.424829645409814,0.431807324487991,0.424882059125476,0.436343496881833,0.478488285161651,0.608,Grassland,9.39878778883115,0.138225167340381,3.96909602079596
AT-Neu,2004-10-31,GRA,2004,2004,223,47.11667,39,38.293125,8.224875,10.731125,48.010375,1.776625,4.1785,2.21062625,2.55314,2.381883125,0.481343441810923,4.0404725,4.8551675,3.71063,6,2004-11-02,0.0337347585254924,0.0337347585254924,0.0404562939381881,0.172846889952153,0.369637486148488,0.856319209873758,0.2,cloud,0.369701940806677,0.367158965786536,0.369031728169117,0.364737080828048,0.367043809308011,0.410959179197662,0.608,Grassland,7.90608063954816,0.138225167340381,-1.66875018353091
AT-Neu,2004-10-31,GRA,2004,2004,223,47.11667,39,38.293125,8.224875,10.731125,48.010375,1.776625,4.1785,2.21062625,2.55314,2.381883125,0.481343441810923,4.0404725,4.8551675,3.71063,7,2004-11-02,0.0492988606485539,0.0492988606485539,0.0439961791313143,0.0637810603458148,0.399886557005105,0.759905190190304,0.2,cloud,0.458720082697617,0.467647669931678,0.468648567300545,0.467379933945091,0.441803121196808,0.466783954676502,0.608,Grassland,9.51638745677599,0.138225167340381,-2.18101871647881
AT-Neu,2004-10-31,GRA,2004,2004,223,47.11667,39,38.293125,8.224875,10.731125,48.010375,1.776625,4.1785,2.21062625,2.55314,2.381883125,0.481343441810923,4.0404725,4.8551675,3.71063,8,2004-11-02,0.0434283522518817,0.0434283522518817,0.0402213784670828,0.0496785505552309,0.414059753954306,0.742315554643209,0.2,cloud,0.393581780937455,0.385224900204998,0.395099795501391,0.385223857254502,0.39626603081496,0.395230911737757,0.608,Grassland,8.53552386632876,0.138225167340381,-1.95469176299505
AT-Neu,2004-10-31,GRA,2004,2004,223,47.11667,39,38.293125,8.224875,10.731125,48.010375,1.776625,4.1785,2.21062625,2.55314,2.381883125,0.481343441810923,4.0404725,4.8551675,3.71063,9,2004-11-04,0.151750018267414,0.151750018267414,0.198227373444691,0.103957286432161,0.421750663129974,0.776477419747994,0.2,cloud,0.279274032834582,0.254906026364199,0.26083205403381,0.254865342270851,0.301778392433959,0.281568438675335,0.608,Grassland,6.50027120837212,0.138225167340381,2.13681342682606
AT-Neu,2004-11-08,GRA,2004,2004,224,47.11667,40,51.216,-1.683625,5.82825,49.299375,0.63825,0.7675,1.093449,1.28667025,1.190059625,-0.113176018241906,2.381883125,4.0404725,4.8551675,1,2004-11-15,0.0323675009519853,0.0323675009519853,0.033203125,0.426225490196078,0.341145139813582,1.06343858532293,0.2,cloud,0.34833585211017,0.339555206704152,0.342683388845046,0.339706518481418,0.356810094781622,0,0,Grassland,10.2793420205637,0.051635757272033,-0.610780414727837
AT-Neu,2004-11-08,GRA,2004,2004,224,47.11667,40,51.216,-1.683625,5.82825,49.299375,0.63825,0.7675,1.093449,1.28667025,1.190059625,-0.113176018241906,2.381883125,4.0404725,4.8551675,2,2004-11-11,0.0218256669843736,0.0218256669843736,0.0245053956834532,0.397424103035879,0.368532206969377,1.02111159380785,0.2,cloud,0.365364128315853,0.367699935385101,0.374630441130397,0.3647947937984,0.387620465631519,0,0,Grassland,11.1669579943784,0.051635757272033,-0.528416479221757
AT-Neu,2004-11-08,GRA,2004,2004,224,47.11667,40,51.216,-1.683625,5.82825,49.299375,0.63825,0.7675,1.093449,1.28667025,1.190059625,-0.113176018241906,2.381883125,4.0404725,4.8551675,3,2004-11-11,0.0218256669843736,0.0218256669843736,0.0245053956834532,0.397424103035879,0.368532206969377,1.02111159380785,0.2,cloud,0.365364128315853,0.367699935385101,0.374630441130397,0.3647947937984,0.387620465631519,0,0,Grassland,11.1669579943784,0.051635757272033,-0.528416479221757
AT-Neu,2004-11-08,GRA,2004,2004,224,47.11667,40,51.216,-1.683625,5.82825,49.299375,0.63825,0.7675,1.093449,1.28667025,1.190059625,-0.113176018241906,2.381883125,4.0404725,4.8551675,4,2004-11-11,0.0324207771695791,0.0324207771695791,0.0354459845518993,0.315322580645161,0.360745876165432,0.966618825516288,0.2,cloud,0.413062017441178,0.414883877662618,0.45020450355931,0.414872952254772,0.406585823584014,0,0,Grassland,11.7133309916319,0.051635757272033,-0.611261924708481
AT-Neu,2004-11-08,GRA,2004,2004,224,47.11667,40,51.216,-1.683625,5.82825,49.299375,0.63825,0.7675,1.093449,1.28667025,1.190059625,-0.113176018241906,2.381883125,4.0404725,4.8551675,5,2004-11-08,0.0182239046474154,0.0182239046474154,0.0214097909102291,0.143057306991733,0.380527997309568,0.827985603493281,0.2,cloud,0.414429913958605,0.403997724007946,0.410211057463267,0.4041027531183,0.409276090688376,0,0,Grassland,11.7908348966414,0.051635757272033,-0.505142800466577
AT-Neu,2004-11-08,GRA,2004,2004,224,47.11667,40,51.216,-1.683625,5.82825,49.299375,0.63825,0.7675,1.093449,1.28667025,1.190059625,-0.113176018241906,2.381883125,4.0404725,4.8551675,6,2004-11-14,0.0094056991569706,0.0094056991569706,0.0097755249818971,0.185925374720952,0.369637486148488,0.865868075833594,0.2,cloud,0.313367854266744,0.304209280524798,0.306356901533342,0.302293329880723,0.332908318291449,0,0,Grassland,9.59075574165835,0.051635757272033,-0.455973559409668
AT-Neu,2004-11-08,GRA,2004,2004,224,47.11667,40,51.216,-1.683625,5.82825,49.299375,0.63825,0.7675,1.093449,1.28667025,1.190059625,-0.113176018241906,2.381883125,4.0404725,4.8551675,7,2004-11-08,0.0374103834865034,0.0374103834865034,0.0480605779632206,0.194645059010041,0.399886557005105,0.853387049851986,0.2,cloud,0.432905636848294,0.439026112137574,0.441427989226967,0.439200924382626,0.412520291631945,0,0,Grassland,11.8842970816247,0.051635757272033,-0.659991355095119
AT-Neu,2004-11-08,GRA,2004,2004,224,47.11667,40,51.216,-1.683625,5.82825,49.299375,0.63825,0.7675,1.093449,1.28667025,1.190059625,-0.113176018241906,2.381883125,4.0404725,4.8551675,8,2004-11-11,0.00257472893253799,0.00257472893253799,0.00297371238253836,0.43694614860259,0.414059753954306,1.01618488510424,0.2,cloud,0.325542565173766,0.29970923789192,0.290015710244148,0.299711055965842,0.363249223448893,0,0,Grassland,10.4648468783391,0.051635757272033,-0.424002985724539
AT-Neu,2004-11-08,GRA,2004,2004,224,47.11667,40,51.216,-1.683625,5.82825,49.299375,0.63825,0.7675,1.093449,1.28667025,1.190059625,-0.113176018241906,2.381883125,4.0404725,4.8551675,9,2004-11-11,0.00307410645972242,0.00307410645972242,0.00383250532292411,0.384766007440768,0.421750663129974,0.973986538815615,0.2,cloud,0.248343082845553,0.224137899906584,0.229311846216184,0.224046681113478,0.274664794507726,0,0,Grassland,7.91281806497307,0.051635757272033,-0.426187516140469
AT-Neu,2004-11-16,GRA,2004,2004,225,47.11667,41,39.4735,-1.47325,3.207125,49.724,1.11775,0.186,0.488570025,0.473373,0.478333375,-0.0987836318908109,1.190059625,2.381883125,4.0404725,1,2004-11-23,0.0990568670126681,0.0990568670126681,0.204022988505747,0.295709315809818,0.341145139813582,0.966121620505534,0.2,cloud,0.339924463861237,0.330464671000608,0.332847286639907,0.330543952202331,0.345125346224154,0,0,Grassland,7.66310926172576,0.0269285230738484,-22.8417611815522
AT-Neu,2004-11-16,GRA,2004,2004,225,47.11667,41,39.4735,-1.47325,3.207125,49.724,1.11775,0.186,0.488570025,0.473373,0.478333375,-0.0987836318908109,1.190059625,2.381883125,4.0404725,2,2004-11-23,0.0736601964271905,0.0736601964271905,0.202551834130782,0.325131810193322,0.368532206969377,0.968286901429842,0.2,cloud,0.34474576984756,0.346020206950805,0.351172526774726,0.347953908285154,0.374332703737912,0,0,Grassland,8.31162486431163,0.0269285230738484,-0.817880756002194
AT-Neu,2004-11-16,GRA,2004,2004,225,47.11667,41,39.4735,-1.47325,3.207125,49.724,1.11775,0.186,0.488570025,0.473373,0.478333375,-0.0987836318908109,1.190059625,2.381883125,4.0404725,3,2004-11-23,0.0736601964271905,0.0736601964271905,0.202551834130782,0.325131810193322,0.368532206969377,0.968286901429842,0.2,cloud,0.34474576984756,0.346020206950805,0.351172526774726,0.347953908285154,0.374332703737912,0,0,Grassland,8.31162486431163,0.0269285230738484,-0.817880756002194
AT-Neu,2004-11-16,GRA,2004,2004,225,47.11667,41,39.4735,-1.47325,3.207125,49.724,1.11775,0.186,0.488570025,0.473373,0.478333375,-0.0987836318908109,1.190059625,2.381883125,4.0404725,4,2004-11-23,0.0990568670126681,0.0990568670126681,0.204022988505747,0.295709315809818,0.360745876165432,0.952205212233392,0.2,cloud,0.37439773142136,0.368113354645414,0.397784264257106,0.368119174025761,0.393853504825348,0,0,Grassland,8.7450616815319,0.0269285230738484,-22.8417611815522
AT-Neu,2004-11-16,GRA,2004,2004,225,47.11667,41,39.4735,-1.47325,3.207125,49.724,1.11775,0.186,0.488570025,0.473373,0.478333375,-0.0987836318908109,1.190059625,2.381883125,4.0404725,5,2004-11-23,0.0736601964271905,0.0736601964271905,0.202551834130782,0.325131810193322,0.380527997309568,0.959873188211898,0.2,cloud,0.346333200955506,0.335000561613451,0.335111859626705,0.335207315469953,0.382741299069806,0,0,Grassland,8.49832800121799,0.0269285230738484,-0.817880756002194
AT-Neu,2004-11-16,GRA,2004,2004,225,47.11667,41,39.4735,-1.47325,3.207125,49.724,1.11775,0.186,0.488570025,0.473373,0.478333375,-0.0987836318908109,1.190059625,2.381883125,4.0404725,6,2004-11-23,0.0736601964271905,0.0736601964271905,0.202551834130782,0.325131810193322,0.369637486148488,0.967505506818217,0.2,cloud,0.273701659576254,0.262795487197339,0.264646958206742,0.261379501022482,0.299392142315562,0,0,Grassland,6.64765634795249,0.0269285230738484,-0.817880756002194
AT-Neu,2004-11-16,GRA,2004,2004,225,47.11667,41,39.4735,-1.47325,3.207125,49.724,1.11775,0.186,0.488570025,0.473373,0.478333375,-0.0987836318908109,1.190059625,2.381883125,4.0404725,7,2004-11-22,0.122431232550689,0.122431232550689,0.18013468013468,0.540659340659341,0.399886557005105,1.1005601367838,0.2,cloud,0.370390995029462,0.363436452548063,0.368390886931325,0.364859778081338,0.383299369734722,0,0,Grassland,8.51071931506324,0.0269285230738484,0.96039387984577
AT-Neu,2004-11-16,GRA,2004,2004,225,47.11667,41,39.4735,-1.47325,3.207125,49.724,1.11775,0.186,0.488570025,0.473373,0.478333375,-0.0987836318908109,1.190059625,2.381883125,4.0404725,8,2004-11-22,0.0464693886221693,0.0464693886221693,0.0655676283252154,0.637305699481865,0.414059753954306,1.15787589237532,0.2,snow,0.246762191777307,0.220260383314321,0.202014700748167,0.220266097053889,0.330768171451491,0,0,Grassland,7.34432479638212,0.0269285230738484,-0.402439238121621
AT-Neu,2004-11-16,GRA,2004,2004,225,47.11667,41,39.4735,-1.47325,3.207125,49.724,1.11775,0.186,0.488570025,0.473373,0.478333375,-0.0987836318908109,1.190059625,2.381883125,4.0404725,9,2004-11-23,0.0864875215420949,0.0502447345001483,0.125404905136511,0.22149673530889,0.421750663129974,0.859149755991514,1,good,0.202204322236565,0.184318843323413,0.187787626769333,0.184148103855125,0.249035291688447,0,0,Grassland,5.52954070488595,0.0269285230738484,-1.59429067925549
AT-Neu,2004-11-24,GRA,2004,2004,226,47.11667,42,31.53325,0.143625,2.63725,49.453125,1.09125,0.0305,0.5463220625,0.596845625,0.57158384375,0.00943965223551297,0.478333375,1.190059625,2.381883125,1,2004-11-25,0.152087782398561,0.152087782398561,0.180091501455705,0.447619047619048,0.341145139813582,1.07939029464049,0.2,snow,0.337982704250136,0.328528880945958,0.330719624659697,0.328589670936445,0.334628587349077,0.00735002437074091,0,Grassland,5.93545888238922,0.0402808565385567,0.618661109130564
AT-Neu,2004-11-24,GRA,2004,2004,226,47.11667,42,31.53325,0.143625,2.63725,49.453125,1.09125,0.0305,0.5463220625,0.596845625,0.57158384375,0.00943965223551297,0.478333375,1.190059625,2.381883125,2,2004-11-25,0.371324236017682,0.339982824884209,0.590825688073394,0.154716981132075,0.368532206969377,0.843763102725367,1,good,0.341978566137603,0.343229771641749,0.347988051176024,0.345632894599261,0.362235590023389,0.00642157423294293,0,Grassland,6.42513679824658,0.0402808565385567,0.118768178264567
AT-Neu,2004-11-24,GRA,2004,2004,226,47.11667,42,31.53325,0.143625,2.63725,49.453125,1.09125,0.0305,0.5463220625,0.596845625,0.57158384375,0.00943965223551297,0.478333375,1.190059625,2.381883125,3,2004-11-25,0.371324236017682,0.339982824884209,0.590825688073394,0.154716981132075,0.368532206969377,0.843763102725367,1,good,0.341978566137603,0.343229771641749,0.347988051176024,0.345632894599261,0.362235590023389,0.00642157423294293,0,Grassland,6.42513679824658,0.0402808565385567,0.118768178264567
AT-Neu,2004-11-24,GRA,2004,2004,226,47.11667,42,31.53325,0.143625,2.63725,49.453125,1.09125,0.0305,0.5463220625,0.596845625,0.57158384375,0.00943965223551297,0.478333375,1.190059625,2.381883125,4,2004-11-25,0.275104834902386,0.275104834902386,0.488744989207524,0.218268988140298,0.360745876165432,0.895295006569021,0.2,cloud,0.367781133002966,0.360746084891652,0.375726102858603,0.36075441757302,0.381017325941583,0.00730177764546743,0,Grassland,6.75827695870168,0.0402808565385567,0.184030813591238
AT-Neu,2004-11-24,GRA,2004,2004,226,47.11667,42,31.53325,0.143625,2.63725,49.453125,1.09125,0.0305,0.5463220625,0.596845625,0.57158384375,0.00943965223551297,0.478333375,1.190059625,2.381883125,5,2004-11-25,0.209199800365996,0.215968811184007,0.727930535455861,0.15028901734104,0.380527997309568,0.833223969077609,0.2,shadow,0.33814873648824,0.327940592805162,0.327375722435624,0.328145848872046,0.357773820149547,0.00623347047673133,0,Grassland,6.34599636425477,0.0402808565385567,0.295098389583503
AT-Neu,2004-11-24,GRA,2004,2004,226,47.11667,42,31.53325,0.143625,2.63725,49.453125,1.09125,0.0305,0.5463220625,0.596845625,0.57158384375,0.00943965223551297,0.478333375,1.190059625,2.381883125,6,2004-11-30,0.0437489242067818,0.0437489242067818,0.100826446280992,0.0869033047735619,0.369637486148488,0.79357006198042,0.2,cloud,0.245964182158386,0.23599446994305,0.237448993962933,0.234972365454676,0.267747636104802,0.00386341203793189,0,Grassland,4.74916114473848,0.0402808565385567,-0.572872336687479
AT-Neu,2004-11-24,GRA,2004,2004,226,47.11667,42,31.53325,0.143625,2.63725,49.453125,1.09125,0.0305,0.5463220625,0.596845625,0.57158384375,0.00943965223551297,0.478333375,1.190059625,2.381883125,7,2004-11-25,0.214443829551743,0.214443829551743,0.541147132169576,0.212715855572998,0.399886557005105,0.866295807688491,0.2,cloud,0.357262449668384,0.347358009665756,0.352517186646169,0.348995576034915,0.355046374735094,0.00641231298309678,0,Grassland,6.29761842906491,0.0402808565385567,0.281576432360433
AT-Neu,2004-11-24,GRA,2004,2004,226,47.11667,42,31.53325,0.143625,2.63725,49.453125,1.09125,0.0305,0.5463220625,0.596845625,0.57158384375,0.00943965223551297,0.478333375,1.190059625,2.381883125,8,2004-11-25,0.0532053622659225,0.049616686772775,0.82258064516129,0.20855614973262,0.414059753954306,0.854671202085335,0.2,shadow,0.228237063834817,0.205142032982634,0.188293495799637,0.205148595168684,0.299879565145079,0.00495788913564498,0,Grassland,5.31909972990623,0.0402808565385567,-0.688640553517486
AT-Neu,2004-11-24,GRA,2004,2004,226,47.11667,42,31.53325,0.143625,2.63725,49.453125,1.09125,0.0305,0.5463220625,0.596845625,0.57158384375,0.00943965223551297,0.478333375,1.190059625,2.381883125,9,2004-11-30,0.0458966880357698,0.0458966880357698,0.11449676823638,0.122790697674419,0.421750663129974,0.789724054147865,0.2,cloud,0.180411381196242,0.167968247583029,0.170506628645929,0.167760239263784,0.225193666788861,0.00286937341686508,0,Grassland,3.99436210871429,0.0402808565385567,-0.595613910884982
AT-Neu,2004-12-02,GRA,2004,2004,227,47.11667,43,26.556375,-1.77075,1.928875,49.097,0.8615,0,0.562959,0.434851875,0.4989054375,-0.119157160914085,0.57158384375,0.478333375,1.190059625,1,2004-12-07,0.21805918497069,0.21805918497069,0.417935702199662,0.257125712571257,0.341145139813582,0.937352472340165,0.2,snow,0.327729727063148,0.319419331824772,0.320564840180422,0.319378182257835,0.325820988997643,0,0,Grassland,4.86710120626441,0.0417481207431361,0.282896215172081
AT-Neu,2004-12-02,GRA,2004,2004,227,47.11667,43,26.556375,-1.77075,1.928875,49.097,0.8615,0,0.562959,0.434851875,0.4989054375,-0.119157160914085,0.57158384375,0.478333375,1.190059625,2,2004-12-07,0.193789099564176,0.193789099564176,0.526775956284153,0.229753521126761,0.368532206969377,0.898593043601113,0.2,snow,0.329034141973972,0.330766484224716,0.333233172339328,0.33439851931956,0.351333878606094,0,0,Grassland,5.2482117546382,0.0417481207431361,0.35610211367533
AT-Neu,2004-12-02,GRA,2004,2004,227,47.11667,43,26.556375,-1.77075,1.928875,49.097,0.8615,0,0.562959,0.434851875,0.4989054375,-0.119157160914085,0.57158384375,0.478333375,1.190059625,3,2004-12-07,0.193789099564176,0.193789099564176,0.526775956284153,0.229753521126761,0.368532206969377,0.898593043601113,0.2,snow,0.329034141973972,0.330766484224716,0.333233172339328,0.33439851931956,0.351333878606094,0,0,Grassland,5.2482117546382,0.0417481207431361,0.35610211367533
AT-Neu,2004-12-02,GRA,2004,2004,227,47.11667,43,26.556375,-1.77075,1.928875,49.097,0.8615,0,0.562959,0.434851875,0.4989054375,-0.119157160914085,0.57158384375,0.478333375,1.190059625,4,2004-12-07,0.115821482872731,0.115821482872731,0.570484581497797,0.249780893952673,0.360745876165432,0.918452824912866,0.2,snow,0.331715546417552,0.325858058540943,0.303064564902857,0.325873677056836,0.368454369573471,0,0,Grassland,5.5039569799397,0.0417481207431361,2.1109586796111
AT-Neu,2004-12-02,GRA,2004,2004,227,47.11667,43,26.556375,-1.77075,1.928875,49.097,0.8615,0,0.562959,0.434851875,0.4989054375,-0.119157160914085,0.57158384375,0.478333375,1.190059625,5,2004-12-07,0.193789099564176,0.193789099564176,0.526775956284153,0.229753521126761,0.380527997309568,0.890784919627387,0.2,snow,0.298973738544503,0.297342263744522,0.294789118011335,0.297493869748902,0.335290541136146,0,0,Grassland,5.00855700620498,0.0417481207431361,0.35610211367533
AT-Neu,2004-12-02,GRA,2004,2004,227,47.11667,43,26.556375,-1.77075,1.928875,49.097,0.8615,0,0.562959,0.434851875,0.4989054375,-0.119157160914085,0.57158384375,0.478333375,1.190059625,6,2004-12-04,0.224597211619591,0.227276423425328,0.616997792494481,0.092875792614696,0.369637486148488,0.797930696017919,1,good,0.231677864710799,0.222971488125925,0.224175536709883,0.222160663764894,0.239045181836385,0,0,Grassland,3.5708475885695,0.0417481207431361,0.268051717693957
AT-Neu,2004-12-02,GRA,2004,2004,227,47.11667,43,26.556375,-1.77075,1.928875,49.097,0.8615,0,0.562959,0.434851875,0.4989054375,-0.119157160914085,0.57158384375,0.478333375,1.190059625,7,2004-12-05,0.130898424650024,0.130898424650024,0.724399494310999,0.0639625585023401,0.399886557005105,0.760034842236477,0.2,cloud,0.31605262865216,0.299067150130253,0.303842209681253,0.30107290378123,0.328502270920367,0,0,Grassland,4.90715409088848,0.0417481207431361,1.08091260227026
AT-Neu,2004-12-02,GRA,2004,2004,227,47.11667,43,26.556375,-1.77075,1.928875,49.097,0.8615,0,0.562959,0.434851875,0.4989054375,-0.119157160914085,0.57158384375,0.478333375,1.190059625,8,2004-12-08,0.13920141186852,0.136914371018417,0.546320346320346,0.102469135802469,0.414059753954306,0.77964819571415,1,good,0.170527213648985,0.165503851665554,0.159667157630778,0.165512729842121,0.271263793699703,0,0,Grassland,4.05212795404423,0.0417481207431361,0.851971778632013
AT-Neu,2004-12-02,GRA,2004,2004,227,47.11667,43,26.556375,-1.77075,1.928875,49.097,0.8615,0,0.562959,0.434851875,0.4989054375,-0.119157160914085,0.57158384375,0.478333375,1.190059625,9,2004-12-04,0.0360450563204005,0.0356923320973211,1.30909090909091,-0.175324675324675,0.421750663129974,0.580042159333204,1,good,0.169813974735718,0.160522767906103,0.162596857297332,0.160296897927562,0.203398918485993,0,0,Grassland,3.03836509907351,0.0417481207431361,-0.522219154188113
AT-Neu,2004-12-10,GRA,2004,2004,228,47.11667,44,15.700125,-3.487125,0.731125,,1.014375,0,0.281682375,0.215801,0.23260113375,-0.239414047334375,0.4989054375,0.57158384375,0.478333375,1,2004-12-13,0.297193328426403,0.297193328426403,0.5197328476017,0.103129131776113,0.341145139813582,0.822527777962531,0.2,cloud,0.323494881955462,0.316227240370885,0.316960170664506,0.316144531747021,0.318818480252025,0,0,Grassland,2.81558812065009,0.0329227575152003,0.133565401133691
AT-Neu,2004-12-10,GRA,2004,2004,228,47.11667,44,15.700125,-3.487125,0.731125,,1.014375,0,0.281682375,0.215801,0.23260113375,-0.239414047334375,0.4989054375,0.57158384375,0.478333375,2,2004-12-10,0.383384499536608,0.383384499536608,0.680154142581888,0.183710407239819,0.368532206969377,0.864948885537121,0.2,cloud,0.32667307702004,0.328612867996984,0.330588252782387,0.332237803170176,0.341889694348867,0,0,Grassland,3.01933740233757,0.0329227575152003,0.09294159015482
